id,publication_year,cited_by_count,author_ids
W2809138487,2018.0,31,A5000096589|A5042131990|A5042177635|A5071778778|A5071075143
W3036253866,2020.0,31,A5101993753|A5073774344|A5072703507
W4290851503,2022.0,31,A5023767790|A5045033500|A5091533231|A5048344653
W2988569850,2019.0,30,A5041420380|A5071778778|A5057564242
W2955792826,2019.0,28,A5073774344|A5086952347|A5013670125|A5072703507
W3081526960,2021.0,28,A5043395147|A5011149012|A5058847520|A5038390320|A5054461982
W4225266786,2022.0,28,A5035734289|A5087601816|A5026969792
W2164029095,2014.0,27,A5009003608|A5005292996|A5101446790|A5091272738
W3097547107,2020.0,27,A5075838112|A5074231430|A5042889844
W3206983972,2021.0,27,A5087601816|A5026969792|A5035734289
W4298008672,2022.0,27,A5066229916|A5043395147|A5058847520|A5051891666|A5038390320
W2580117028,2016.0,26,A5074231430|A5019929427|A5077205254|A5044082589|A5018787265
W2909621837,2019.0,26,A5056723780|A5079881269|A5026637089|A5080891639|A5048970018
W3207860771,2021.0,26,A5041420380|A5072922547|A5071778778|A5057564242
W4303962107,2022.0,26,A5029360339|A5066229916|A5058847520|A5038390320
W2005636778,2014.0,25,A5087385536|A5077163579|A5042234223
W2402251484,2013.0,25,A5071778778
W2135458205,2013.0,23,A5067952043|A5053756946|A5042234223|A5027887614
W3183519452,2021.0,23,A5058144931|A5031284141|A5080838940|A5091780356|A5082923475|A5011836054|A5083388147
W3190897072,2021.0,23,A5032734171|A5058847520
W4233995128,2021.0,22,A5086524212|A5101836529|A5073774344|A5075056899|A5072703507|A5045528962|A5082707744
W3125136300,2021.0,21,A5004441300|A5047024225
W3163628780,2021.0,21,A5071778778|A5063752328|A5030239947|A5033757090|A5085877358
W4200226986,2021.0,21,A5087601816|A5026969792|A5079362844|A5035734289
W2623741950,2017.0,20,A5000893383|A5019700762|A5074231430
W3135896764,2021.0,20,A5071778778|A5041747384|A5088773613
W802468583,2015.0,20,A5042234223|A5074340839|A5069976918
W2789942425,2018.0,19,A5102817700|A5071778778|A5084915697|A5108504427
W4313166540,2022.0,19,A5069927301|A5031039880|A5078829915|A5091194637|A5040067447|A5020174433|A5082366335|A5083279481|A5101446790
W2786351641,2016.0,18,A5008737006|A5110302916|A5079881269|A5073392867
W3037243679,2020.0,18,A5064643701|A5074231430|A5001480581
W3166188185,2021.0,18,A5001257476|A5071778778
W4281727747,2022.0,17,A5067496606|A5047810054|A5071778778
W4312007214,2022.0,15,A5046765947|A5101520306|A5071778778|A5069608785
W2287472105,2015.0,14,A5032768621|A5061221966|A5061913766|A5047024225
W4310525642,2022.0,14,A5087601816|A5026969792|A5035734289
W4367701223,2023.0,14,A5058755355|A5047810054|A5036664594|A5081802677|A5071778778
W4388773253,2023.0,14,A5015843011|A5082698243|A5056499434|A5034490805
W4360804764,2023.0,13,A5031039880|A5001220322|A5101446790|A5048789742
W4385825586,2024.0,12,A5111024487|A5078829915|A5101446790
W4394858711,2024.0,12,A5036322331|A5071778778|A5041282806|A5004243165|A5054771988|A5049419832|A5060225681|A5062513761
W2120964719,2003.0,61,A5009499569|A5047024225|A5084602238|A5056889851
W4253687551,2004.0,49,A5078226000|A5074231430
W2038219349,1996.0,42,A5111930412|A5074231430
W2216264721,2014.0,38,A5048397492|A5071778778
W2136532096,2007.0,37,A5078226000|A5074231430
W2132302233,2006.0,31,A5079881269|A5069585870
W2156435680,2012.0,30,A5054280481|A5008748624|A5074231430
W1985988796,2004.0,28,A5079881269|A5059225410|A5035616597|A5069585870
W2618454344,2017.0,27,A5045876949|A5046130488|A5045466222
W2791412449,2018.0,25,A5071224190|A5032768621|A5010222716|A5061221966|A5047024225
W2963280451,2019.0,25,A5033563273|A5014359940|A5019962493
W2169067520,2013.0,22,A5042234223|A5077916686
W3046790554,2020.0,21,A5071778778|A5063752328
W1830166409,2015.0,20,A5058144931|A5070834197|A5108434160|A5014662127
W2568117233,2017.0,20,A5039039657|A5042234223|A5021103186
W2599807791,2017.0,20,A5027174061|A5058144931|A5013616417|A5066582682
W2964515468,2019.0,20,A5071778778|A5109885052
W2766507518,2017.0,19,A5058847520|A5085081313
W2926948308,2019.0,19,A5103106349|A5101446790
W3093087603,2020.0,19,A5071778778|A5067151081
W3046515610,2020.0,18,A5081802677|A5071778778|A5103220579
W632008434,2015.0,18,A5064119651|A5049528659|A5079881269|A5073376939
W1986677267,2014.0,17,A5091533231|A5019659358|A5038503250|A5070678305|A5012746112
W2251885424,2013.0,17,A5079881269
W2251249019,2012.0,16,A5071643881|A5062879885|A5079881269
W2888242867,2018.0,16,A5018430732|A5053878764|A5040931543|A5101446790|A5052271875|A5011328096|A5010309406
W3030157615,2020.0,16,A5071778778|A5084829748|A5112799863|A5031093696|A5067302739|A5018326560
W2141393130,2013.0,15,A5083340449|A5052774003|A5079881269
W2922392426,2018.0,14,A5078226000|A5074231430|A5047798578|A5010238855
W2966399840,2019.0,14,A5071778778|A5084829748
W2617323661,2018.0,13,A5058847520|A5085081313
W3209427540,2022.0,13,A5026969792|A5087601816|A5035734289
W4206015097,2022.0,11,A5101619600|A5020860817
W4295807272,2022.0,11,A5040075192|A5043395147|A5058847520|A5066229916|A5051891666|A5038390320
W2048610909,2009.0,24,A5082959254|A5074231430|A5050227043
W2152595979,2008.0,24,A5080330150|A5060044716|A5042234223
W2510974329,2016.0,15,A5001712211|A5079881269
W2514283709,2016.0,15,A5045876949|A5041684266|A5064322359|A5045466222
W1964346937,2014.0,13,A5007511101|A5073774344
W2169873374,2009.0,13,A5041165947|A5079881269|A5069585870
W4297057888,2018.0,13,A5064069976|A5101446790
W2950159771,2019.0,12,A5058847520|A5085081313|A5022174396
W3005350681,2020.0,11,A5022174396|A5058847520|A5040075192|A5085081313
W2129833449,2002.0,38,A5074231430|A5103014066|A5072906532|A5027255606
W2343572917,1989.0,31,A5052039567|A5038526337|A5074231430
W2124003486,2008.0,30,A5050227043|A5068337122|A5049244872|A5055077517|A5074231430|A5082959254|A5069131278|A5074113175
W2123243793,2007.0,24,A5079881269|A5069585870
W302162225,2003.0,19,A5037020023|A5047024225|A5056921476
W2138226596,2004.0,13,A5027255606|A5074231430
W3122599512,2005.0,13,A5047024225|A5071772892|A5056889851
W2109448556,2005.0,15,A5079881269|A5069585870
W1514645967,1989.0,12,A5074231430|A5027255606
W2956849592,2019.0,73,A5046420137|A5047198701|A5056242621|A5038976962
W2963261759,2018.0,33,A5031039880|A5048789742|A5101446790
W2063236829,2013.0,31,A5041684266|A5002225631|A5045466222
W2339562681,2016.0,29,A5109587088|A5036384670|A5100336334|A5021827617
W1866799761,2008.0,23,A5079881269
W4386531898,2023.0,17,A5069135933|A5049322663|A5056792742|A5047024225
W4224942796,2022.0,16,A5022597090|A5010924288|A5037475402|A5073774344|A5072703507
W148492267,1998.0,12,A5074231430|A5103242780|A5072906532|A5027255606
W3007470503,2019.0,12,A5071778778|A5102817700|A5103891404
W4389072555,2023.0,12,A5101637245|A5036322331|A5088695714|A5071778778
W2141708418,2011.0,9999,A5039640161|A5056421744|A5077287995
W2162090451,2003.0,8120,A5077287995|A5005931232|A5057302728
W1992490637,2004.0,2925,A5077287995|A5011404541|A5030475326|A5018152871
W1996397807,2001.0,1596,A5077287995
W2111621157,2003.0,1537,A5005931232|A5077287995
W2145167064,2010.0,1196,A5036991379|A5018152871|A5077287995|A5011633762
W2151570541,2012.0,1187,A5111981456|A5077287995|A5103570137
W2137351972,2010.0,1164,A5083504666|A5079728243|A5011404541|A5030298506|A5078653333|A5027151142|A5077287995
W2403749440,2016.0,1065,A5037003206|A5077287995|A5011633762
W1779879527,2015.0,930,A5040448723|A5078693030|A5077287995|A5068846867|A5004868515
W2153361728,1999.0,844,A5077287995|A5018152871
W2794871313,2018.0,766,A5039640161|A5065764227|A5077287995
W2122725421,2006.0,747,A5023882384|A5077287995|A5062276512
W1965803289,2011.0,623,A5077287995|A5024713385|A5011404541|A5028115096|A5030298506
W2104173111,2008.0,548,A5005931232|A5077287995|A5011633762
W3160129852,2021.0,480,A5110405004|A5077287995|A5005931232
W2141009959,2014.0,462,A5077287995|A5078651528
W2166154125,2004.0,460,A5011404541|A5077287995
W2170085323,2013.0,346,A5005931232|A5077287995|A5019019804|A5004868515|A5040448723|A5011633762
W4360770964,1998.0,269,A5077287995|A5018152871|A5048823702|A5020928025
W3122536954,2015.0,263,A5064437896|A5010913808
W2125675267,2003.0,253,A5077287995|A5072127219|A5018152871
W3122605581,2014.0,242,A5064437896|A5010913808|A5058817386|A5025029489|A5084793824
W2159863056,2013.0,240,A5021701198|A5034788889|A5078654187|A5077287995|A5011633762
W2105384444,2007.0,235,A5110645756|A5077684534|A5077287995
W2403114810,2007.0,224,A5077287995|A5030298506|A5011404541
W2956992498,2019.0,217,A5051860438|A5090442103|A5057793015|A5058386510|A5077287995|A5011633762|A5088842551|A5031553116
W2097617855,2007.0,201,A5045501890|A5077287995|A5057780140
W2904450404,2018.0,191,A5059964334|A5086628158|A5049825776|A5041469889|A5030507508
W2080555787,2013.0,172,A5061832925|A5045501890|A5037031762|A5077287995
W2565747109,2013.0,172,A5077630021|A5048426254|A5081641856|A5075325907|A5008630281|A5077287995|A5083685278
W2115708335,2007.0,165,A5005931232|A5077287995
W2020801886,2010.0,155,A5010311977|A5059188904|A5058634982
W4235273229,2002.0,154,A5077287995|A5109469213|A5085456661|A5056185305
W1557077786,2013.0,152,A5050855429|A5077287995|A5045501890
W2170306891,2013.0,145,A5025029489|A5103582770|A5064437896|A5084793824
W2534966233,2016.0,144,A5086622875|A5077287995|A5010222716|A5010777207
W2506100464,2016.0,141,A5078117070|A5021701198|A5077287995|A5011633762
W2791877210,2018.0,135,A5067134501|A5036647651|A5064437896
W3023246368,2015.0,133,A5021701198|A5043910145|A5077287995|A5005931232|A5009887626|A5011633762|A5078117070
W2142428509,2010.0,127,A5045501890|A5077287995|A5048641007
W2197374847,2015.0,127,A5103570137|A5077287995|A5054326531
W3173730528,2021.0,124,A5013670125|A5041732716|A5073459923|A5064437896|A5015770363|A5084279765|A5066493067
W2902788142,2018.0,116,A5052375983|A5047906043|A5060154016|A5064684956|A5049825776|A5072975158
W2500125411,2016.0,108,A5065563886|A5084137024|A5022479713|A5044209139|A5005931232|A5011633762|A5077287995
W2134635463,2009.0,106,A5014566921|A5077287995|A5011633762
W2150146644,2013.0,106,A5110441653|A5017675714|A5037206621|A5075970199|A5083248890|A5077287995
W2133972054,2013.0,102,A5062276512|A5077287995|A5023745564
W2077173115,2015.0,101,A5049825776|A5110188584|A5072975158
W3174871628,2021.0,99,A5022017615|A5068694242|A5061488382|A5075585231|A5111367077|A5032756299|A5084146359|A5046546654|A5010571732
W2017794475,2012.0,96,A5005931232|A5104313322|A5004868515|A5040448723|A5077287995|A5009064022
W2766345164,2017.0,93,A5085640322|A5100336408|A5100320179|A5103069927
W2096076228,2014.0,92,A5072975158|A5049825776|A5057920673
W4313396194,2022.0,92,A5064437896|A5037708423
W3095231503,2020.0,91,A5025201374|A5036647651|A5044984659|A5064437896
W2219051487,2015.0,81,A5065563886|A5084137024|A5101746906|A5044209139|A5005931232|A5011633762|A5077287995
W2042810287,2011.0,79,A5059294229|A5077287995|A5011633762
W2691239756,2017.0,73,A5010964648|A5077287995|A5011633762|A5029735106|A5006768210
W1995326388,2009.0,71,A5111635696|A5100320179|A5100344439|A5014509470|A5046070465
W3208960745,2021.0,67,A5012378242|A5065563886|A5088584251|A5044209139|A5077287995|A5011633762|A5005931232
W2551188670,2016.0,61,A5073010651|A5052396839|A5000066138
W2902274294,2021.0,57,A5075585231|A5011499597|A5040467938|A5108558234
W4383336737,2023.0,57,A5021701198|A5042370012|A5005931232|A5011633762|A5077287995
W1507846325,2013.0,52,A5086622875|A5077287995|A5103494406
W1834531186,2014.0,44,A5086622875|A5077287995|A5010777207
W3049456523,2020.0,41,A5013535058|A5076912481|A5062722994
W4286253356,2022.0,40,A5004858670|A5010311977|A5090967945|A5023584875|A5055970007|A5001142907|A5086087170
W4288695226,2022.0,36,A5064437896|A5042624882|A5073459923|A5019170728
W2763582387,2017.0,35,A5052234409|A5102726334
W3161897726,2021.0,34,A5063802235|A5049825776|A5072975158
W2955635686,2019.0,33,A5057698319|A5012679482|A5106430515|A5022030754
W2033701875,2014.0,29,A5061832925|A5045501890|A5079184666|A5048641007|A5004225591|A5077287995
W4393072060,2024.0,21,A5110405004|A5077287995|A5005931232
W3177371955,2021.0,20,A5038233956|A5058448921|A5064437896|A5004667230|A5091767278|A5052158209|A5088196634
W3171500880,2021.0,14,A5073010651
W4367173974,2023.0,13,A5010311977|A5023584875|A5008185560|A5004858670|A5090967945|A5055970007|A5001142907|A5086087170
W4396536160,2024.0,13,A5095958471|A5012620429|A5072222649|A5050794494|A5012144503|A5078889470|A5013611036
W2110564958,2002.0,154,A5077287995|A5011404541
W2100042004,2010.0,120,A5077287995|A5086622875|A5018152871|A5011633762
W2114911684,1998.0,106,A5077287995|A5018152871|A5048823702|A5020928025
W4231549804,2016.0,87,A5111981456|A5077287995
W2034341081,2015.0,71,A5017675714|A5037206621|A5069933519|A5110441653|A5041865961|A5077287995|A5075970199|A5083248890
W2165973156,2008.0,71,A5072127219|A5077287995|A5018152871
W1974985045,1998.0,69,A5077287995|A5015789217
W2106608756,2014.0,59,A5068678174|A5103015543|A5006507882|A5077287995
W84616059,2011.0,53,A5110441653|A5077287995|A5083248890
W1988598607,2007.0,46,A5077287995|A5052908437
W2766394245,2017.0,46,A5064684956|A5049825776|A5025167426
W2167599748,2014.0,43,A5049825776|A5072975158|A5025167426
W2621943590,2017.0,42,A5062885156|A5025029489|A5084793824|A5064437896
W266187681,2021.0,42,A5108425748|A5077287995|A5103401636
W2977985620,2015.0,42,A5007449651|A5057365719|A5064437896
W3010920103,2020.0,38,A5023188409|A5004343858|A5022373634|A5034844521|A5020834643|A5045114591|A5050794494|A5059273300|A5082582664
W2298303368,2016.0,37,A5105349908|A5045501890|A5079184666|A5027619290|A5077287995
W2604280479,2017.0,36,A5064684956|A5049825776|A5025167426
W3096126549,2020.0,36,A5078419697|A5065563886|A5038454913|A5044209139|A5005931232|A5011633762|A5077287995
W4238056768,2021.0,30,A5110405004|A5077287995|A5110742408
W2981407847,2019.0,29,A5064437896
W2189185151,2021.0,27,A5103570137|A5077287995
W3123269824,2021.0,26,A5077665076|A5005902842|A5011273002
W4224125067,2022.0,26,A5058992367|A5050794494|A5082582664
W2798006425,2018.0,25,A5028783703|A5059745520|A5068360817|A5103417026|A5037252758
W4323031775,2023.0,24,A5081562952|A5072232894|A5075585231
W2897929800,2018.0,23,A5100320179|A5009696000|A5101415858
W3124415036,2015.0,23,A5064437896|A5076122659
W4311006784,2022.0,23,A5073010651|A5047286124
W2004396417,2015.0,22,A5086539835|A5077287995|A5073799617
W2963877230,2019.0,22,A5025167426|A5049825776|A5070914891
W4280551151,2022.0,22,A5064437896|A5019959788
W2773779485,2017.0,21,A5055917910|A5081904072|A5021701198|A5041969769|A5011633762|A5077287995
W4280635530,2022.0,21,A5060192260|A5012378242|A5021701198|A5005931232|A5011633762|A5077287995
W4307212052,2022.0,21,A5021419472|A5100320179
W4321014259,2023.0,21,A5067456203|A5019337230|A5029099160
W4280637841,2022.0,20,A5100320179|A5054055939|A5009696000
W4304891690,2022.0,20,A5002312767|A5067456203|A5074129504
W2896217763,2018.0,18,A5101904251|A5010311977|A5065032490|A5063646735|A5025235140|A5012870565|A5055979670|A5065364149|A5079740027
W4293238374,2022.0,18,A5004858670|A5055970007|A5090967945|A5010311977|A5102914624|A5064474779|A5086087170
W4200232871,2021.0,17,A5110405004|A5012378242|A5077287995|A5021701198|A5011633762|A5005931232
W3092301876,2020.0,16,A5044583545|A5023942291|A5009032240|A5063903016
W4380229396,2023.0,16,A5021419472|A5102400991|A5074004731|A5101320730|A5100765488|A5100320179
W4385739872,2023.0,16,A5044598763|A5077287995|A5033759326|A5075104502|A5033884286|A5008876848
W4241602661,2014.0,14,A5064437896
W4399313841,2024.0,12,A5044588139|A5015875245|A5052655645|A5049825776|A5079555394
W4390747286,2024.0,11,A5044319340|A5002444162|A5100320179|A5058807955
W2058670587,2005.0,42,A5077287995|A5048823702|A5027438588|A5071510242
W2067013697,2004.0,41,A5101486161|A5100320179|A5058640679|A5049211973|A5111376300
W2057044234,2009.0,39,A5100320179|A5085413037
W1996767313,2012.0,37,A5103570137|A5077287995
W2139019860,2005.0,35,A5100320179|A5101486161|A5049211973
W2006243233,2005.0,29,A5077287995|A5048823702|A5027438588|A5071510242
W2070595064,2013.0,29,A5064437896
W2029818848,2010.0,28,A5028783703|A5103050420|A5037731704|A5089136073|A5016703254|A5003611371
W2094585230,2012.0,27,A5049825776|A5072975158|A5025167426
W2754898802,2017.0,24,A5036647651|A5067991374|A5064437896
W2079272377,2008.0,23,A5065972418|A5100320179
W2892100382,2018.0,23,A5064684956|A5049825776|A5025167426
W2965484183,2019.0,23,A5013535058
W3122434455,2016.0,22,A5075585231
W1855853311,2015.0,21,A5021701198|A5043910145|A5077287995|A5005931232|A5009887626|A5011633762|A5078117070
W2504572879,2016.0,19,A5059745520|A5028783703|A5037252758
W2809053633,2018.0,19,A5101904251|A5079740027|A5070703957|A5010311977|A5110564416|A5025235140|A5065364149
W2017950881,2011.0,18,A5100320179|A5101413063|A5027402254|A5103346757
W2902917504,2018.0,17,A5067456203|A5019337230|A5029099160
W3209484870,2021.0,15,A5080804835|A5050101991|A5064437896
W2122982683,2014.0,13,A5064437896|A5010913808|A5025029489
W2969794653,2019.0,13,A5023942291|A5039409207|A5009032240|A5063903016|A5036393534
W3127705815,2022.0,13,A5113959532|A5009991655|A5013050263|A5069311949|A5051293207|A5103048025
W2010360234,2015.0,12,A5101904251|A5010311977|A5083708332|A5047255704|A5111268212|A5079740027|A5065364149|A5019539940
W2955764038,2018.0,12,A5075585231|A5011499597|A5040467938|A5108558234
W1898516104,2013.0,11,A5064437896
W2110697381,2000.0,26,A5100320179|A5088838086|A5110472340
W2510576893,2016.0,17,A5028783703
W2528140030,2016.0,16,A5027112658|A5064437896
W2898380128,2018.0,14,A5079728243|A5077287995
W2186900812,2013.0,13,A5064437896|A5054652558
W1531343670,2015.0,12,A5075353787|A5064437896
W2109647581,2013.0,12,A5103854496|A5025029489|A5010913808|A5084793824|A5064437896
W2908622935,2019.0,12,A5101904251|A5000204548|A5010311977|A5065364149|A5049114928|A5019539940|A5079740027
W2966306867,2019.0,12,A5079740027|A5000204548|A5010311977|A5100678842|A5100435131|A5065364149|A5083708332|A5101904251
W3004567020,2020.0,12,A5016689644|A5067456203
W2027451730,2014.0,11,A5105349908|A5045501890|A5077287995
W2991595800,2019.0,11,A5044006852|A5067456203|A5019337230|A5029099160
W2111022660,2009.0,13,A5028783703|A5003611371
W2092529376,2009.0,196,A5109806868|A5075585231|A5069579613|A5108558234|A5113794399
W1893136492,2010.0,88,A5021458756|A5077287995
W2096073018,2012.0,68,A5064437896|A5025029489|A5113655179
W1830572431,2012.0,35,A5064437896|A5047056582|A5058817386|A5025029489|A5084793824
W3122614622,2009.0,34,A5109806868|A5075585231|A5069579613|A5108821623|A5113794399
W3121864996,2015.0,31,A5075585231|A5010616841
W2906712324,,29,A5064437896
W3124116465,2021.0,26,A5022017615|A5068694242|A5061488382|A5075585231|A5111367077|A5032756299|A5084146359|A5046546654|A5010571732
W3121128235,2009.0,23,A5109806868|A5075585231|A5069579613|A5108821623|A5113794399
W2950209288,2017.0,22,A5067134501|A5036647651|A5064437896
W2340989736,2013.0,20,A5077287995|A5072383905|A5031458388
W1555646800,2013.0,18,A5064437896|A5047056582
W4324013541,2018.0,16,A5075585231|A5011499597|A5040467938|A5108558234
W2272841927,2013.0,15,A5064437896
W3125074274,2013.0,13,A5021701198|A5034788889|A5078654187|A5077287995|A5011633762
W4243380642,2007.0,13,A5077287995|A5030298506|A5011404541
W1497250829,2008.0,11,A5064437896|A5112549868
W2266934666,2016.0,11,A5075585231
W2997099192,2019.0,11,A5073010651|A5054766801
W2137488413,2012.0,879,A5069884896|A5005694063
W2005181355,2007.0,696,A5003870894|A5041024491
W2099779943,2009.0,490,A5056432033|A5110283311|A5007532004|A5012055259|A5087884109|A5003870894|A5024339113|A5081069450|A5111930106
W1973942085,2008.0,362,A5067235438|A5003870894
W2971881481,2019.0,340,A5012700152|A5086645719|A5040957572|A5015171883
W2941389565,2019.0,300,A5040957572|A5034653321|A5029559269|A5020560603
W4235193380,2015.0,215,A5038233956|A5040027314|A5029882049|A5046908604
W2115057736,2009.0,166,A5003870894|A5041024491
W2751077699,2017.0,128,A5090665793|A5069884896|A5005694063
W202361227,2010.0,105,A5014855689|A5003870894
W570810686,2015.0,103,A5040957572
W2054690340,2010.0,101,A5067235438|A5003870894|A5009943536
W152228199,2012.0,97,A5018976680|A5003870894|A5024774718
W2758435862,2017.0,92,A5073257797|A5053327738|A5077641198|A5003870894|A5090743286
W3104964565,2020.0,88,A5084936290|A5029882049|A5008425712|A5038233956|A5073231714|A5110724093|A5086803769|A5014915335|A5008452854
W2114618220,2013.0,87,A5089310000|A5057966689|A5066686727
W2141365610,2010.0,87,A5067235438|A5003870894
W3094388499,2020.0,75,A5089417863|A5029882049
W2058721641,2012.0,72,A5086530950|A5029882049|A5019945431
W2495915794,2009.0,72,A5112396997|A5067235438|A5023977688|A5049993398|A5003870894|A5040513195
W2994225161,2019.0,70,A5001098032|A5113461925|A5078564346|A5007172408|A5013019304|A5019541409|A5029882049|A5053900942
W3165484287,2021.0,70,A5022897342|A5102782278|A5066369545|A5046521217
W2141388018,2015.0,69,A5021914492|A5023662949|A5088498363|A5005694063|A5062548654|A5088299520|A5103836157
W2250382531,2015.0,66,A5021193664|A5026675870|A5038612405|A5003870894
W4242048916,2019.0,63,A5012700152|A5086645719|A5040957572|A5015171883
W4200402405,2021.0,55,A5079014462|A5029882049|A5016646798
W4284961432,2022.0,55,A5034653321|A5015694492|A5061890573|A5040957572
W4308651019,2022.0,48,A5040075192|A5034653321|A5045712451|A5078523938|A5051891666|A5029559269|A5040957572|A5103078784
W4229000065,2022.0,47,A5086645719|A5012700152|A5040957572|A5015171883
W2907820289,2018.0,44,A5000092386|A5044459771|A5029882049
W2802962159,2018.0,41,A5029882049|A5040027314|A5038233956|A5046908604
W3177433786,2021.0,39,A5039046293|A5040957572|A5057709084
W4388226936,2023.0,36,A5030047353|A5022089542|A5037569091
W2584924736,2017.0,33,A5089015342|A5009840594|A5022785168|A5101656348|A5089380836
W4224944458,2022.0,33,A5057709084|A5040957572|A5039046293
W2059975940,2014.0,29,A5102883534|A5003870894|A5050795259
W168259814,2013.0,27,A5102883534|A5050795259|A5003870894|A5001284423
W2297094027,2016.0,27,A5101656348
W4399452211,2024.0,21,A5103280619|A5106941500|A5083918574|A5051884700
W4404257942,2024.0,15,A5027431988|A5045847972|A5025669882|A5002835195
W4394962897,2024.0,12,A5028042087|A5025201374
W4404132421,2024.0,11,A5057586513|A5094028017|A5094028018|A5042580443|A5003870894
W2047679425,2000.0,85,A5043875372|A5028085926|A5101656348
W2727940195,2017.0,68,A5040957572|A5024112994|A5070482817
W2766534030,2017.0,66,A5036824717|A5067286136|A5005694063
W1924448330,2015.0,51,A5082946642|A5074361241|A5089310000|A5070590590|A5059230796
W2741323484,2017.0,50,A5057144056|A5003870894|A5090743286
W2920915303,2019.0,50,A5089310000|A5052153374|A5027021161
W4288076018,2021.0,50,A5014008069|A5087793409|A5022089542|A5109577048|A5037569091
W2799108347,2018.0,41,A5035714052|A5003870894
W4210569340,2022.0,41,A5024759396|A5100605186|A5029397288|A5072209169
W1598415121,2015.0,39,A5071082518|A5089310000
W2084009247,2013.0,38,A5003870894|A5072311723|A5111977055|A5100431150|A5044199881
W2058339710,2013.0,37,A5022089542|A5029222386
W2098352331,2007.0,37,A5003870894|A5009943536|A5067235438
W2001940996,2009.0,34,A5067235438|A5003870894
W2555020916,2016.0,34,A5040957572
W2768597350,2017.0,34,A5012131730|A5035600372|A5040957572|A5021852148|A5018675196|A5017018895|A5011851603
W2610878237,2017.0,33,A5067585925|A5068799512|A5036357098|A5042297283|A5091523028|A5101656348
W3131822256,2021.0,33,A5045847972|A5020076830|A5080186393
W3110714658,2020.0,30,A5054845562|A5028102780|A5022089542|A5063489893|A5102969891
W2076834557,2010.0,28,A5101904251|A5100605186|A5079740027
W2238541494,2016.0,27,A5101881109|A5100679181|A5029882049|A5100694008|A5054352161|A5054771988
W2519424164,2016.0,26,A5088312868|A5101656348|A5058438038
W4210634388,2022.0,24,A5052645068|A5063557800|A5061017602|A5060019444|A5029882049
W2735915597,2017.0,20,A5045847972|A5002835195|A5032397947|A5047767921|A5071308512|A5080186393
W4313332670,2022.0,20,A5000093816|A5028042087|A5004466739
W3117414740,2016.0,19,A5064989288|A5067587607|A5101656348|A5090966574
W2251966070,2015.0,18,A5086092202|A5003870894|A5069931383|A5067851924
W2333329280,2009.0,18,A5101656348|A5091790405|A5072041091
W3199969690,2021.0,17,A5061890573|A5034653321|A5040957572
W3211235317,2021.0,17,A5091620740|A5007885685|A5005694063
W4236206693,2016.0,16,A5046908604|A5038233956|A5040027314|A5029882049
W3118019865,2020.0,14,A5073849638|A5090743286|A5003870894
W4360869445,2023.0,14,A5061000125|A5022089542|A5109577048
W4382202636,2023.0,14,A5102782278|A5002257824|A5066369545|A5046521217
W4391342009,2023.0,13,A5103280619|A5106941500|A5083918574|A5051884700
W2142513859,2006.0,54,A5003870894|A5041024491
W2121841988,2002.0,39,A5101656348
W2077955451,2001.0,31,A5013875507|A5101656348
W3014429356,2019.0,31,A5022089542|A5057243118|A5044409132
W2952087794,2019.0,24,A5003870894|A5023397694|A5035090314|A5058359883|A5083088975|A5101531241
W2120911096,2011.0,22,A5063005449|A5089015288|A5069884896|A5005694063
W2792889216,2018.0,22,A5000092386|A5044459771|A5029882049
W1991115821,2014.0,20,A5080960377|A5011205274|A5086784160|A5022089542|A5055678413|A5109514814
W2164990857,2011.0,20,A5078834181|A5005694063|A5046355927
W3199742892,2021.0,20,A5027388370|A5019948642|A5001770872|A5046414549
W2969963625,2019.0,19,A5101656348|A5035264185|A5091282088|A5014111462
W3035658430,2020.0,19,A5058359883|A5003870894
W1527572923,2015.0,18,A5032618434|A5022089542
W2770035504,2017.0,17,A5102883534|A5006501986|A5050795259|A5003870894
W2793389486,2018.0,15,A5034277668|A5102054329|A5077655117|A5101656348
W1986227429,2014.0,14,A5081506012|A5003870894|A5001467069
W2113984822,2015.0,14,A5072311723|A5003870894|A5006531172|A5033006575|A5019999408|A5054538748|A5034987281|A5009922010
W2741207472,2017.0,14,A5026675870|A5021193664|A5003870894
W4297926327,2016.0,14,A5029882049
W4309619162,2022.0,12,A5022089542|A5037093270|A5050708897|A5063708272|A5046637521|A5025080982|A5041678008|A5063605386
W4309757097,2022.0,12,A5038076416|A5034516125|A5070487266|A5063605386|A5022089542|A5064626129
W3174598463,2021.0,11,A5027080840|A5055808577|A5101656348
W3200027692,2021.0,11,A5089504371
W4200240664,2021.0,11,A5046524393|A5040957572
W4205825262,2022.0,11,A5028042087|A5025201374
W4388493888,2023.0,11,A5055404691
W2114183915,2003.0,45,A5003870894|A5041024491
W2089516420,2008.0,28,A5003870894|A5024339113|A5010144873
W2766730299,2019.0,15,A5091767278|A5029882049|A5000731446|A5085374728|A5038233956|A5012523196
W2576897708,2011.0,14,A5102883534|A5003870894
W3038120713,2020.0,13,A5101972123|A5034179051|A5058367771|A5015770363|A5086226960|A5090090567
W2014515428,2004.0,11,A5053410107|A5067235438|A5003870894|A5015543135
W2748382489,2017.0,11,A5029882049|A5044459771|A5000092386
W2914965780,2011.0,11,A5110283311|A5007532004|A5012055259|A5087884109|A5003870894|A5111930106
