id,publication_year,cited_by_count,author_ids
W2899035333,2018.0,71,A5027124881|A5073901457|A5076189854
W2614820936,2017.0,69,A5021515262|A5059787882|A5070491108|A5032926589|A5025218537
W3103463807,2018.0,68,A5054586972|A5087257186|A5056242621
W2985775525,2019.0,66,A5038230353|A5020645010|A5032451496|A5076189854|A5112481401|A5110647636
W3134121894,2021.0,65,A5021448872|A5000176068|A5086013357
W4387950028,2023.0,63,A5054237488|A5092412290|A5007820415|A5052854928|A5078710069|A5028565185
W2544952174,2017.0,62,A5018318827|A5028515395|A5048264180|A5076189854
W4200220040,2021.0,62,A5076189854|A5065106026|A5059543860|A5001912794|A5033491953|A5086193600
W1952254740,2015.0,61,A5019065557|A5067132253|A5058139785|A5059424895|A5029047472|A5052854928
W4296343374,2022.0,61,A5032451496|A5057995330|A5100450462|A5076189854
W1523178470,2012.0,60,A5029891941|A5021448872|A5040298130|A5035800370
W4220897491,2022.0,59,A5104034002|A5010135723|A5108621671|A5038120144|A5037569091|A5076189854
W2754068838,2017.0,58,A5060364668|A5027642003|A5021448872|A5037225650
W3180844412,2021.0,57,A5034728614|A5075699074|A5063531848|A5102960424
W2054309584,2013.0,55,A5037225650|A5021448872|A5054153651|A5024874859|A5083523038
W2910302330,2019.0,55,A5057564770|A5069251127|A5002798141
W3028737585,2020.0,55,A5079383725|A5076235905|A5011682322
W4283071645,2022.0,54,A5112864868|A5041940377|A5052854928
W3092139632,2020.0,51,A5039453977|A5054419110|A5028828782|A5052914581|A5021448872
W2969364993,2019.0,48,A5022761956|A5034728614
W2972990085,2019.0,48,A5021448872|A5083913334|A5051846732|A5045427733|A5054153651|A5049255134
W2964389910,2019.0,47,A5001911347|A5085949290|A5021448872|A5038267865|A5015012749
W3214351082,2021.0,40,A5090872107|A5009953672|A5024953623
W4220691854,2022.0,40,A5008178092|A5072646992|A5076235905
W2510302779,2016.0,39,A5076235905|A5077490518|A5066883909|A5013485569|A5076464311|A5005410642|A5081839926
W4214904634,2022.0,39,A5021448872|A5000176068|A5052153374
W4396827149,2024.0,39,A5044691513|A5074079579|A5070913945|A5089413311|A5076189854
W1989362037,2013.0,37,A5017938670|A5004337400|A5021448872
W4384923919,2023.0,33,A5008178092|A5076235905|A5092507251|A5028843362|A5079366194|A5022362463|A5021527359
W4390985439,2024.0,33,A5078126239|A5088448789|A5016371653
W3025404324,2020.0,32,A5087749951|A5090872107
W3125749677,2017.0,32,A5090872107|A5087749951
W4388271447,2023.0,30,A5088276589|A5085884601|A5068182184
W4394972031,2024.0,29,A5101479345|A5043243262|A5072285921|A5090570042|A5076189854
W3149117323,2021.0,28,A5090872107|A5018891385
W1986628420,2008.0,26,A5111947805|A5021448872|A5113438854|A5054399498
W4376878341,2023.0,26,A5091898259|A5016371653|A5016146759
W3162396993,2021.0,25,A5014297393|A5021448872|A5037225650
W4385267186,2023.0,24,A5041401333|A5038162261|A5086390529|A5085652160
W4296901578,2022.0,22,A5011956960|A5010390677|A5112864868|A5052854928
W2040865825,2014.0,21,A5090872107|A5101478184
W4285587484,2022.0,21,A5000176068|A5021448872|A5047055323|A5078904438
W4396218633,2024.0,21,A5034362571|A5101479345|A5058276744|A5045528962|A5076189854
W4401043297,2024.0,13,A5079620773|A5038162261|A5085652160|A5064876801
W2124195209,2000.0,135,A5021448872|A5015356258
W2110722875,2002.0,107,A5027243859|A5004337400|A5021448872|A5015356258
W2135615843,2013.0,104,A5014048759|A5059787882|A5025218537
W2142463672,2003.0,83,A5021448872|A5033266759|A5025336259|A5015356258
W1969887722,2007.0,80,A5021448872|A5025994427|A5004337400|A5075520162|A5085206812
W2150826728,2008.0,76,A5076189854|A5040526518|A5103329632|A5020340631|A5043228682
W2162439131,2014.0,74,A5033732758|A5102894347|A5037589658|A5031120336|A5054642987
W2772461498,2017.0,74,A5080179499|A5076189854|A5048264180
W2189054561,2015.0,73,A5067132253|A5052854928|A5019065557
W163974120,2012.0,68,A5069725782|A5021448872|A5087650169
W2154132395,2003.0,66,A5021448872|A5004337400
W4297685388,2017.0,66,A5002164091|A5089319527|A5005226838|A5076189854
W1999308248,2015.0,63,A5021261847|A5032417423|A5076189854
W783257918,2014.0,63,A5082603621|A5076189854|A5064931337
W2554376651,2017.0,60,A5002164091|A5045835385|A5076189854
W2299722746,2016.0,59,A5016371653|A5045809433|A5068182184
W2904444295,2018.0,58,A5088448789|A5013688285|A5002041772|A5038976962|A5054586972|A5056242621
W2073417241,2011.0,57,A5088221028|A5034680150|A5028125399|A5076189854|A5103551891|A5000705557
W2111382476,2013.0,57,A5051605255|A5102718532
W3019191876,2020.0,57,A5073315619|A5090872107
W2067501190,2014.0,56,A5009093972|A5026527638|A5021448872|A5004337400|A5077357233|A5024606920
W2189464863,2006.0,56,A5010352792|A5102718532
W2592491576,2017.0,55,A5057564770|A5023084721
W1856233263,2013.0,53,A5006243007|A5052854928|A5007836260|A5011843208
W2781624841,2018.0,53,A5033055029|A5021448872|A5037225650
W2808518139,2018.0,49,A5034728614|A5062757270|A5048101000
W2899164549,2018.0,49,A5018318827|A5076189854
W2284432372,2016.0,48,A5051605255|A5102718532
W2163170240,2012.0,47,A5045565551|A5054586972|A5056242621
W2989368430,2019.0,47,A5046604116|A5034728614|A5084497699|A5059585472|A5079841918|A5053385413
W2553906916,2017.0,46,A5002164091|A5089319527|A5005226838|A5076189854
W3022331215,2020.0,45,A5081865654|A5034728614|A5058319194|A5101397764
W2011251108,2011.0,44,A5033299730|A5021448872|A5037225650
W1986581367,2015.0,43,A5083913334|A5080306538|A5042631896|A5019207085|A5087824889|A5021448872
W2068772768,2011.0,42,A5076189854|A5050184396|A5028125399|A5091023123
W2168105487,2015.0,42,A5023192409|A5078443228|A5076189854|A5023550565
W2010405649,2013.0,39,A5022724211|A5043360724|A5110861696|A5026791244|A5076189854|A5023550565
W2097318663,2014.0,39,A5056242621|A5054586972
W2795596920,2018.0,38,A5102851505|A5048264180|A5076189854
W2924303137,2019.0,37,A5073601289|A5010366466|A5085884601|A5022891922|A5008840813
W2087041861,2014.0,36,A5054586972|A5039413201|A5103326255
W2572953362,2017.0,36,A5062757270|A5034728614|A5082779675|A5062260087|A5006667336|A5050307246
W2954220513,2019.0,36,A5049240786|A5004337400|A5021448872|A5017938670
W2148799131,2015.0,35,A5040577507|A5054586972|A5021463856|A5028347915|A5103326255
W2621333660,2017.0,35,A5057291277|A5018318827|A5091596042|A5043763518|A5076189854
W2961637048,2019.0,34,A5005806296|A5063360427|A5059787882|A5069885186|A5078374749|A5079588783|A5064152560|A5039724817|A5073073131
W2402582321,2016.0,33,A5062709079|A5076189854
W2953774533,2018.0,33,A5052501237|A5090872107
W3029690672,2020.0,33,A5053385413|A5034728614|A5089262955|A5081925452
W2095377531,2014.0,32,A5021261847|A5076189854
W2141563545,2012.0,32,A5054586972|A5045565551
W2175048538,2015.0,32,A5054586972|A5056242621
W2897546272,2018.0,32,A5038267865|A5021448872|A5029891941|A5017938670
W3111903106,2021.0,32,A5015108715|A5034728614|A5072766947
W1906614958,2016.0,30,A5016371653|A5068182184|A5016146759
W2765345495,2018.0,30,A5085884601|A5016762409|A5090455006|A5008840813
W2791411240,2018.0,28,A5021448872|A5042215163|A5038267865|A5001911347
W2983839545,2019.0,28,A5034728614|A5113885169|A5073893699|A5048101000
W2996468051,2020.0,28,A5034728614|A5062757270|A5082779675|A5068007932
W3082402724,2020.0,28,A5005062102|A5028347915|A5004099682|A5016371653
W3138698152,2021.0,28,A5016998074|A5076189854|A5009534537|A5028114802|A5062285844
W2996688156,2019.0,27,A5024678235|A5054586972
W2551295003,2016.0,25,A5067132253|A5052854928|A5059424895|A5046108870|A5040674447
W2931154494,2019.0,25,A5046108870|A5084821293|A5067132253|A5052854928|A5027096857
W4323568846,2023.0,25,A5101479345|A5103221706|A5058867910|A5009233042|A5062817658|A5072285921|A5076189854
W2150735285,2012.0,24,A5069191618|A5079210038|A5021448872|A5100667850
W2163274957,2014.0,22,A5045230890|A5078443228|A5076189854|A5023550565
W4309241705,2022.0,22,A5059990582|A5025021728|A5087650169|A5021448872
W4312381595,2022.0,22,A5005439323|A5010390677|A5011956960|A5052854928
W2037017418,2014.0,21,A5048803434|A5110876882|A5054586972|A5071837817|A5045565551
W2087103638,2005.0,21,A5021448872|A5035116732|A5108023874
W2788414240,2018.0,21,A5034728614|A5076828114
W3208451311,2021.0,21,A5016371653|A5071665336|A5059787882|A5084793824
W3127212128,2021.0,20,A5056071932|A5022243584|A5021448872|A5079745007|A5090802136|A5011249942
W3211600365,2021.0,20,A5076235905|A5037113997|A5053964476|A5018430213|A5065867207
W4309619013,2022.0,20,A5016998074|A5018504015|A5076189854
W2347172641,2016.0,19,A5032417423|A5014724580|A5065663195|A5082603621|A5076189854|A5058390249
W2008123691,2015.0,17,A5034728614|A5035948107
W2426518742,2016.0,17,A5051846732|A5021448872|A5037225650
W3094441498,2020.0,17,A5041407071|A5034728614
W4386737073,2023.0,17,A5011956960|A5010390677|A5091395066|A5023536673|A5052854928
W2123524234,2009.0,16,A5076863552|A5047312329|A5021448872
W3211427731,2021.0,16,A5041940377|A5011956960|A5023536673|A5010390677|A5052854928
W4280575176,2022.0,16,A5005439323|A5112864868|A5052854928
W2146286563,2013.0,15,A5050656871|A5084449778|A5076189854|A5058390249|A5073851550|A5068413510|A5023397430|A5077125314
W4200477875,2021.0,15,A5000176068|A5021448872|A5034915197|A5079745007|A5084785674|A5056071932
W4311624647,2022.0,15,A5088159336|A5054785184|A5005062102|A5016371653
W4383872551,2023.0,15,A5112864868|A5005439323|A5052854928
W4310263439,2022.0,14,A5059671494|A5034728614|A5003486908
W4391709520,2024.0,14,A5037569091|A5076189854|A5028448267|A5050184396
W2416289060,2016.0,13,A5034728614|A5080609344|A5086980894|A5074899838
W3029961174,2020.0,12,A5040618523|A5090872107
W2804919350,2018.0,11,A5076235905|A5053964476
W2046807929,1996.0,77,A5063050165|A5061838401|A5081655818
W2163699671,2012.0,35,A5035800370|A5021448872|A5069725782|A5087650169|A5029891941
W2104599885,2003.0,30,A5021448872|A5077216344|A5013262297
W2071846435,2012.0,29,A5088221028|A5034680150|A5028125399|A5076189854|A5081566660
W2942138835,2019.0,27,A5027124881|A5023475398|A5100306571|A5073901457|A5044304224|A5073948953|A5076189854
W1992367822,2011.0,26,A5021448872|A5109103219|A5037225650|A5077357233
W2092719662,2011.0,26,A5076189854|A5028125399|A5049173646|A5084965768|A5050656871|A5091023123
W1564268403,2010.0,22,A5090872107|A5065733549|A5042543466|A5011283319
W2057749609,2015.0,20,A5002164091|A5075832002|A5076189854
W2138801182,2010.0,19,A5076189854|A5079085366
W2900683939,2018.0,19,A5090872107|A5087749951|A5056251916
W4234740623,2015.0,19,A5078443228|A5045230890|A5023192409|A5076189854|A5023550565
W2008152559,2014.0,18,A5086869136|A5086523672|A5021448872
W2999215210,2019.0,18,A5101464697|A5032451496|A5052318783|A5100450462|A5076189854
W4205502904,2021.0,15,A5041940377|A5058396412|A5052854928|A5023536673
W4220938252,2022.0,15,A5065085418|A5052854928
W3146535373,2021.0,13,A5107906053|A5031490134|A5016371653|A5028347915
W4225746592,2022.0,13,A5005775991|A5109594585|A5048264180|A5076189854
W2081816654,2010.0,12,A5036669088|A5034728614
W2416682348,2016.0,12,A5026205409|A5016371653|A5016146759
W3003768006,2020.0,12,A5103057286|A5052854928|A5062179324
W4307366729,2022.0,11,A5005439323|A5052854928
W4381681434,2023.0,11,A5076235905|A5072646992|A5017357969|A5055040471|A5051370302|A5023335715
W2032594134,2005.0,30,A5021448872|A5004337400
W2962772114,2017.0,22,A5039582872|A5016371653|A5030951161
W2103455956,2009.0,21,A5004337400|A5021448872|A5033266759|A5054793827|A5051333016
W1799495525,2014.0,18,A5002037511|A5021448872|A5046053642|A5086761239|A5073120176
W2014855614,2013.0,17,A5076189854|A5082915312|A5062775090|A5051426773|A5058390249|A5101560406|A5101780825
W1912649180,2014.0,16,A5052854928|A5077905644
W11857700,2007.0,14,A5015356258|A5021448872
W796939657,2015.0,14,A5038561191|A5052897453|A5086632161|A5076189854
W2898441105,2019.0,13,A5085884601|A5084631623|A5077061947|A5043641632|A5059178446|A5090455006|A5008840813
W2096674422,2007.0,27,A5085192838|A5076189854|A5028448267|A5077824174
W2411911989,2015.0,264,A5079825006|A5076189854
W4363671832,2023.0,161,A5016998074|A5025365852|A5065663195|A5062285844|A5025255782|A5076189854
W2737459242,2017.0,115,A5081655818|A5112261912|A5006578976|A5072573663
W3013603216,2020.0,114,A5065827571|A5070491108|A5024396732|A5075228752|A5047726306|A5069885186|A5059787882
W3100063718,2017.0,108,A5021261847|A5076189854|A5011012964|A5091272738
W1567137750,2012.0,97,A5090872107|A5110395827
W2194370442,2013.0,79,A5023397430|A5068008545|A5082603621|A5076189854|A5079709359|A5063574664|A5037084026|A5062498796|A5102906879
W2945475205,2019.0,72,A5102851505|A5026198819|A5032451496|A5055563503|A5100450462|A5076189854
W2126079815,2012.0,65,A5076189854|A5028448267|A5091023123|A5023292508
W2136462581,2015.0,45,A5030826237|A5056401069|A5076189854|A5100450462
W2485867098,2018.0,34,A5004550829|A5090090567|A5076235905|A5077490518
W1578693067,2013.0,28,A5090872107|A5101478184|A5014305114
W3123473935,2014.0,24,A5090872107|A5101478184
W2963371988,2016.0,22,A5089313267|A5069473321|A5076189854
W2950642807,2018.0,18,A5032451496|A5055452554|A5076189854|A5100450462
W4302445826,2022.0,15,A5016998074|A5011949594|A5065663195|A5062285844|A5025255782|A5076189854
W4385373640,2023.0,13,A5012412123|A5072113617|A5023347965|A5085652160
W3125798271,2014.0,11,A5090872107|A5101478184|A5014305114
W1989597713,2009.0,1169,A5071165387|A5037969281
W2142604507,2012.0,760,A5033887103|A5071165387|A5101768980|A5018493743|A5014088619
W2133255502,2009.0,399,A5071165387|A5014088619|A5002330321
W2007827489,2010.0,344,A5071165387|A5014088619
W1989612385,2012.0,327,A5070916458|A5089014558
W1999077228,2010.0,293,A5014088619|A5071165387
W2029130073,2010.0,265,A5002092845|A5002020728|A5082358191|A5053938061
W2028318746,2007.0,263,A5037969281|A5071165387|A5030805884
W2049232012,2014.0,252,A5015797850|A5023383528
W2250240141,2016.0,239,A5082051013|A5029696783
W1969913143,2008.0,226,A5007872613|A5002020728|A5065692438|A5082358191
W2753144265,2017.0,220,A5101627056|A5082051013|A5074961334
W2099115593,2010.0,206,A5014088619|A5071165387|A5002330321
W2114851745,2009.0,200,A5014088619|A5071165387
W2105085692,2008.0,197,A5071165387|A5037695214|A5022967411|A5028869415
W2972275627,2019.0,179,A5055171653|A5052536455|A5007164726|A5021501103|A5056499434|A5073702596
W3004425213,2020.0,170,A5052536455|A5020533147|A5056499434
W3128282934,2021.0,154,A5052536455|A5020533147|A5021501103|A5056499434
W2066152741,2010.0,148,A5014088619|A5071165387
W2065666214,2012.0,143,A5025707918|A5002020728|A5082358191|A5021062065|A5024253756|A5034224162
W2409848655,2016.0,135,A5023075601|A5071165387
W2341172199,2016.0,119,A5027143823|A5052623979|A5082051013
W1983422833,2014.0,105,A5002020728|A5043029559|A5082358191
W1571176688,2015.0,101,A5000683102|A5071165387|A5014088619
W2016241164,2011.0,100,A5014088619|A5071165387
W4385519769,2023.0,100,A5102720789|A5072998716
W2968719776,2019.0,99,A5082051013|A5039458635|A5065170642
W2796743265,2018.0,96,A5101627056|A5082051013
W1795134912,2015.0,89,A5074961334|A5088922374|A5082051013
W2787330927,2017.0,88,A5101627056|A5082051013
W2921402195,2019.0,86,A5000683102|A5101809319|A5071165387|A5024018027
W4309650732,2022.0,78,A5052536455|A5056499434
W2272571694,2015.0,74,A5070916458|A5091517270
W1992123715,2004.0,72,A5030805884|A5071165387|A5037969281
W2940494117,2019.0,71,A5082051013|A5090402848|A5068888219|A5008552631|A5110543724|A5025363657|A5077461380|A5025877685|A5065170642
W4311836272,2022.0,64,A5084300520|A5100375379|A5076568562|A5066290993|A5000211409|A5088416379
W2157157156,2020.0,52,A5042551745|A5071165387|A5002330321|A5088555912|A5074388586|A5017467806|A5078902586|A5035203700
W4403637443,2024.0,38,A5069791094|A5046908604|A5064735018|A5087030720
W4322492846,2023.0,32,A5082201590|A5024318463|A5082051013|A5063285518
W4403062984,2024.0,28,A5052536455|A5063947761|A5066733214|A5109511086|A5056499434
W4317553433,2023.0,21,A5024318463|A5082201590|A5082051013|A5063285518
W4226515364,2022.0,20,A5023841588|A5029246651|A5002020728
W4390665469,2024.0,16,A5052536455|A5112992954|A5056499434
W4410202842,2025.0,14,A5100683068|A5101453291|A5112701097|A5072998716
W2138216903,2009.0,107,A5071165387|A5002330321|A5085423155
W2963516646,2016.0,94,A5006981740|A5045430608|A5069791094|A5046908604
W1649443842,2012.0,93,A5077163579|A5071165387
W2165412850,2011.0,72,A5002787525|A5006476793|A5071165387
W2012654743,2007.0,63,A5048660530|A5081581970|A5088422764|A5071165387
W2035236032,2006.0,62,A5071165387|A5037695214|A5022967411
W2049657780,2012.0,57,A5002330321|A5071165387
W2268451786,2017.0,56,A5069791094|A5046908604|A5085018241|A5041055715|A5012091551|A5074749541|A5015324042|A5083563920|A5089184161
W3123776244,2009.0,56,A5071165387|A5037969281
W1988905434,2013.0,55,A5082051013|A5111612956|A5065170642
W1969199540,2013.0,53,A5037969281|A5063297679|A5071165387|A5006476793|A5062769472|A5022967411
W2091651260,2012.0,52,A5000683102|A5014088619|A5071165387|A5033887103
W2874496232,2019.0,47,A5071165387|A5067567133
W2621336853,2016.0,46,A5001036145|A5077461380|A5050265566|A5065170642|A5082051013
W3126207517,2021.0,44,A5082698243|A5052536455|A5103730703
W3012850108,2020.0,39,A5112622634|A5047536976|A5007190695|A5040963321|A5082051013|A5059558209
W2618972206,2017.0,37,A5052536455|A5030641600
W4233106501,2019.0,36,A5052536455|A5020533147|A5056499434
W3214948818,2021.0,35,A5052536455|A5020533147|A5056499434
W3040100687,2020.0,32,A5040217228|A5032369426|A5063652311
W80719611,2013.0,32,A5046274853|A5082051013|A5067859578|A5065170642
W4214848916,2022.0,30,A5023753116|A5071165387|A5002592195|A5020901777
W3164840802,2022.0,29,A5062405283|A5054214036|A5069071856|A5085243869|A5002020728|A5074989106
W3193304031,2021.0,26,A5049240073|A5071165387|A5014275083|A5001141623
W2993084405,2019.0,24,A5089755342|A5071165387|A5027326281|A5023075601|A5102893432
W2048525266,2013.0,23,A5020944801|A5052536455|A5089843819
W2571133614,2017.0,23,A5101627056|A5088922374|A5082051013
W3082458288,2020.0,21,A5000986617|A5039458635|A5074961334|A5039744327|A5088922374|A5082051013
W4210773851,2021.0,21,A5052536455|A5056499434
W2810184620,2018.0,20,A5074961334|A5081294629|A5026987376|A5101627056|A5082051013
W3136119692,2022.0,18,A5072979385|A5060724128|A5055929171|A5002020728
W4220686365,2022.0,18,A5086539541|A5100538017|A5084300520
W2796283328,2018.0,15,A5052536455|A5056499434
W2741594063,2017.0,14,A5027143823|A5052623979|A5082051013
W3033046909,2013.0,14,A5072998716|A5055256097
W3201846541,2021.0,14,A5063652311|A5032369426|A5017258394|A5040217228
W4311477335,2022.0,14,A5048724910|A5071165387|A5029222386
W4312451159,2022.0,14,A5057262624|A5101739005|A5001769468
W4206368408,2022.0,12,A5000986617|A5039458635|A5074961334|A5088922374|A5082051013
W3088761948,2023.0,11,A5061755963|A5069791094|A5046908604
W1994556425,2007.0,48,A5071165387|A5037695214
